scenario,payment_id,customer_id,merchant_id,amount,currency,payment_method,processor,timestamp,device_type,country,error_code,past_attempts,true_root_cause,recoverable,best_action,eventual_outcome,amount_recovered,bank
s2_insufficient_funds,9a4ae81a-2167-44e1-8d29-f24e7ff15538,640e0c3a-23da-487e-b377-4342a3e96af2,merch_79,21.67,USD,ach,braintree,2026-01-30 14:05:28.613839,unknown,SM,insufficient_funds,0,insufficient_funds,True,wait_for_paycheck,True,21.67,
s2_insufficient_funds,67ef1243-72f6-4b54-9446-ff77700e0065,124c3f25-7e48-4266-b3cb-3761d79b788e,merch_11,18.69,USD,card,stripe,2025-09-24 12:51:13.690284,desktop,UA,insufficient_funds,0,insufficient_funds,True,wait_for_paycheck,True,18.69,
s2_insufficient_funds,dc2dede7-d87d-45e7-9225-12929152da10,50222a43-2fbe-4816-afb0-34582a58b13d,merch_51,39.59,USD,card,stripe,2026-07-09 19:05:25.008301,unknown,ER,insufficient_funds,0,insufficient_funds,True,wait_for_paycheck,True,39.59,
s5_method_specific_issue,c4e43753-8a0d-4af8-b22c-519f7a44167a,06b63727-2fcf-4246-a81f-3e5bf8dc2c64,merch_44,208.27,USD,ach,braintree,2026-02-14 09:07:54.728648,desktop,VE,R02_account_closed,0,R02_account_closed,False,stop,False,0.0,
s5_method_specific_issue,d8dbf1da-05cf-46ab-9af7-8021f83de518,f9ad7fd3-b200-46a2-9053-a5ee3bf18e57,merch_11,429.54,USD,ach,adyen,2026-06-27 17:43:42.866845,unknown,ME,R01_nsf,0,R01_nsf,True,wait_and_retry,True,429.54,
s6_repeated_recovery_failure,82599c87-c2d6-4063-853d-1c4697e058b9,634d2c50-28c2-4bfc-8844-11ef29c08f29,merch_75,30.8,USD,wallet,braintree,2026-04-03 04:46:25.660846,mobile,MZ,insufficient_funds,5,chronic_failure,False,stop,False,0.0,
s2_insufficient_funds,5e15433b-68b1-411a-aeb8-b0e277b16be3,45e49a9e-5128-4026-bf5e-fb6bcdf40137,merch_77,198.12,USD,ach,stripe,2026-02-06 12:52:16.165422,desktop,MU,insufficient_funds,1,insufficient_funds,False,manual_review,False,0.0,
s6_repeated_recovery_failure,534953cc-8cc3-44c9-9f55-f8acbd5d3337,983de328-2505-4cd6-abf5-d1b2ddf1aea6,merch_30,87.5,USD,wallet,stripe,2026-05-12 00:02:18.564612,unknown,KM,generic_decline,4,chronic_failure,False,stop,False,0.0,
s1_temporary_degradation,21ec505a-8bbd-4391-9133-e308939a1fd6,6d8ddd5d-c817-4d2a-8059-7ac5548dea62,merch_90,87.36,USD,card,stripe,2025-09-08 18:51:56.796592,mobile,PW,timeout_or_gateway_error,0,gateway_timeout,True,wait_and_retry,True,87.36,BankA
s2_insufficient_funds,28f45ce3-0746-4647-8ae1-70bcb1c3deec,8cb54500-57c5-49b8-9a41-e7f961378bba,merch_5,108.98,USD,card,adyen,2026-02-25 02:16:48.866260,desktop,LI,insufficient_funds,1,insufficient_funds,False,manual_review,False,0.0,
s3_hard_decline,302e52f3-3748-4613-b396-c65f89291c8f,e528da82-fde6-4036-b8b2-c8ddef36a0ca,merch_14,6.01,USD,wallet,adyen,2025-10-08 00:21:48.656285,desktop,ET,fraud_suspected,1,fraud_suspected,False,stop_and_notify,False,0.0,
s1_temporary_degradation,bb37eb79-5531-4e27-b195-706bcc1cbebc,bc62eccf-9c88-4f90-8a61-f7550c6b3d43,merch_16,17.64,USD,card,stripe,2025-11-06 05:22:44.488145,desktop,SN,timeout_or_gateway_error,0,gateway_timeout,True,wait_and_retry,True,17.64,BankB
s1_temporary_degradation,b1e9f4a0-39f0-4c24-bc91-156c6acc66d5,4f349179-1674-400d-99b7-9b54a42f149a,merch_11,36.78,USD,card,stripe,2026-06-26 16:43:55.456751,mobile,HU,timeout_or_gateway_error,0,gateway_timeout,True,wait_and_retry,True,36.78,BankA
s2_insufficient_funds,fd0a5f40-113e-4dde-9ce2-0449011cb53c,d3501f5b-cb34-4c5e-a21e-b19b2368d3c1,merch_24,47.9,USD,ach,adyen,2026-02-06 14:56:28.813605,desktop,CZ,insufficient_funds,1,insufficient_funds,True,wait_for_paycheck,True,47.9,
s2_insufficient_funds,bcad7491-d1e2-4f28-95be-dddf19af378c,8cf7816c-2fd6-4583-8e5e-38d2dc189e63,merch_8,25.17,USD,card,adyen,2026-07-16 10:07:55.792509,mobile,TR,insufficient_funds,1,insufficient_funds,True,wait_for_paycheck,True,25.17,
s2_insufficient_funds,8f69321e-68c1-497e-bc77-bbedb9ed8eee,361f83da-c6ed-440c-ab48-df2e8d5dbc9f,merch_9,2.7,USD,ach,adyen,2026-07-25 09:10:52.715948,unknown,JP,insufficient_funds,1,insufficient_funds,True,wait_for_paycheck,True,2.7,
s3_hard_decline,fb31a55f-28e9-409e-a470-5fcc62cca661,c29295fd-947a-4584-9b06-b98eeef474a3,merch_34,12.11,USD,card,braintree,2026-01-05 08:44:38.995860,unknown,HN,lost_card,1,lost_card,False,stop_and_notify,False,0.0,
s4_high_value_uncertain,6db2094b-bce7-4298-bc84-78214f10b422,1452e130-9ea8-4fe3-be59-034bc1dadb7d,merch_71,6078.04,USD,ach,braintree,2026-07-28 10:42:48.608079,unknown,BH,generic_decline,0,risk_block_or_limit,True,manual_review,False,0.0,
s3_hard_decline,9faaf465-afe1-49e3-b539-6a006722c765,fa1c0356-f36d-42ad-8ce0-4aeb0627f5ac,merch_72,83.57,USD,card,stripe,2026-06-05 09:26:31.970966,desktop,OM,do_not_honor,2,do_not_honor,False,stop_and_notify,False,0.0,
s3_hard_decline,d75b6911-f805-4526-9e5a-e447e28220cd,e84c1940-f83f-436d-9768-42116aed5760,merch_70,33.85,USD,ach,braintree,2026-01-30 03:27:22.387341,mobile,MX,lost_card,1,lost_card,False,stop_and_notify,False,0.0,
s5_method_specific_issue,20eafa03-a688-4f2f-8941-f8ee13d85a7d,8c226a26-62db-4108-8912-2ffe4a4c3469,merch_34,5.59,USD,ach,braintree,2026-03-19 12:00:58.877464,mobile,DK,R01_nsf,0,R01_nsf,True,wait_and_retry,True,5.59,
s7_unknown_failure,44c77106-3811-49e9-ab10-5a3d7f07a2ad,55d25c83-c7e9-407b-adab-aa1c5868e32a,merch_63,15.5,USD,card,braintree,2025-10-02 07:28:05.799138,mobile,FJ,,0,unclassified,False,manual_review,False,0.0,
s1_temporary_degradation,78b60776-9bd7-450c-bc31-e9318a94c305,0a5a6b1a-14b3-4d37-a4ee-cfeb5a8a41ce,merch_84,13.75,USD,card,stripe,2025-12-17 11:24:29.282927,mobile,BH,timeout_or_gateway_error,0,gateway_timeout,True,wait_and_retry,True,13.75,BankA
s2_insufficient_funds,58ff0c41-b306-4523-b85b-3e8151ed97fa,86942c8b-ad13-4753-99d9-ffb2a223d3b4,merch_86,64.83,USD,wallet,adyen,2025-10-05 09:19:36.888112,unknown,BE,insufficient_funds,1,insufficient_funds,True,wait_for_paycheck,True,64.83,
s4_high_value_uncertain,492eb70c-2f03-4a0c-a423-421be61aa316,4138aeea-8988-4d52-b599-d4751b139a48,merch_79,14289.47,USD,ach,stripe,2025-12-06 01:56:22.547434,unknown,ER,generic_decline,0,risk_block_or_limit,True,manual_review,False,0.0,
s2_insufficient_funds,f16a1857-9a68-490e-a412-e47e29a7f041,966f3d47-8321-4b14-9592-8cd57a3f4573,merch_27,45.79,USD,card,stripe,2025-12-10 03:49:44.771802,desktop,BO,insufficient_funds,0,insufficient_funds,True,wait_for_paycheck,True,45.79,
s3_hard_decline,a5606400-5609-4d10-9b3d-393a798cd4ba,1fe82970-5264-479d-8444-9da1094e271a,merch_75,2.35,USD,ach,braintree,2025-11-17 00:26:31.589097,mobile,VN,stolen_card,2,stolen_card,False,stop_and_notify,False,0.0,
s2_insufficient_funds,4286e402-0d0b-4341-a081-662d7ea21411,9219a03b-6380-4bf6-b472-1414b5683693,merch_82,122.47,USD,ach,stripe,2026-01-08 19:54:04.695309,unknown,EG,insufficient_funds,0,insufficient_funds,False,manual_review,False,0.0,
s3_hard_decline,891759c4-4216-4c07-a546-dcb48365500b,6af45f34-8406-4636-9729-89680c135e84,merch_42,8.29,USD,ach,braintree,2026-06-22 09:41:33.213852,unknown,BI,lost_card,3,lost_card,False,stop_and_notify,False,0.0,
s2_insufficient_funds,6c9fe79b-c0d5-4ad6-ac7e-254b19fc2491,86958649-41ee-4c23-8381-8bda075bfc90,merch_35,23.33,USD,wallet,braintree,2025-12-06 21:26:12.610771,mobile,CL,insufficient_funds,0,insufficient_funds,True,wait_for_paycheck,True,23.33,
s2_insufficient_funds,b2357a3c-cc7f-4517-8bfd-4a31c8c85ad6,0c06df90-aa1c-4023-b164-423549a2afde,merch_39,23.87,USD,wallet,braintree,2025-11-29 16:27:54.602567,unknown,MU,insufficient_funds,1,insufficient_funds,True,wait_for_paycheck,True,23.87,
s3_hard_decline,7af627ec-373e-4a41-8f42-922812eb7bd6,07314c53-03db-42e1-ba02-d643bf8a57b0,merch_87,204.81,USD,card,stripe,2026-05-11 11:39:11.530580,desktop,CV,stolen_card,1,stolen_card,False,stop_and_notify,False,0.0,
s1_temporary_degradation,a6e997ae-d909-4489-b229-29b66f246189,b382c1ae-ffec-44eb-bab7-42a14cfa4f8a,merch_46,15.78,USD,card,stripe,2026-07-06 10:37:19.622687,unknown,BS,timeout_or_gateway_error,0,gateway_timeout,True,wait_and_retry,True,15.78,BankB
s1_temporary_degradation,ef40d162-0f6c-49bf-be7e-e3628a89b0f0,ef0bea4f-fc73-4d92-91ab-3d11e4eb8000,merch_13,44.36,USD,card,stripe,2026-05-17 17:09:57.696505,desktop,PW,timeout_or_gateway_error,0,gateway_timeout,True,wait_and_retry,True,44.36,BankB
s6_repeated_recovery_failure,6e16a204-8dfb-4181-96cd-7b0e45d9a499,10afe0c4-3204-4de9-9ce4-331e2b71aca2,merch_55,26.58,USD,wallet,adyen,2026-07-12 20:08:15.777214,mobile,VE,insufficient_funds,6,chronic_failure,False,stop,False,0.0,
s1_temporary_degradation,43470982-6808-4471-ac87-ae14f8505ae9,fcfd348c-00f0-47fe-b8e7-bcf5854c0d1f,merch_69,99.79,USD,card,stripe,2025-10-15 09:36:39.196096,desktop,PG,timeout_or_gateway_error,0,gateway_timeout,True,wait_and_retry,True,99.79,BankA
s1_temporary_degradation,d390426a-220a-47a5-89da-9d785a209e04,24c3532a-6b06-4115-a2c9-395dad2b0e4f,merch_84,53.24,USD,card,stripe,2025-09-25 23:58:42.375497,mobile,TW,timeout_or_gateway_error,0,gateway_timeout,True,wait_and_retry,True,53.24,BankA
s1_temporary_degradation,8f36f3d7-915a-4f85-8f70-ce5f0119e5df,740357ce-8e5d-490e-90c4-2bfb31cdba78,merch_77,1363.7,USD,card,stripe,2026-01-11 23:12:54.834006,desktop,GN,timeout_or_gateway_error,0,gateway_timeout,True,wait_and_retry,True,1363.7,BankB
s7_unknown_failure,08306cbe-f47a-4726-b2e3-6b8fa999e3e4,90d0bea1-d9bf-412f-87a7-79132d376d45,merch_58,34.87,USD,wallet,braintree,2025-10-01 08:36:31.540589,unknown,TD,,0,unclassified,True,immediate_retry,True,34.87,
s3_hard_decline,0d79e093-0c5e-4856-88ec-d131e1151128,f9361c6a-4bf8-4b36-86aa-e4c25f57de9c,merch_47,2.85,USD,ach,stripe,2026-08-10 00:38:07.558806,unknown,AO,lost_card,2,lost_card,False,stop_and_notify,False,0.0,
s5_method_specific_issue,989c4f9c-7b86-4c15-bf91-dcc2cfb93e61,045bdf7d-09dd-47ae-9d9e-2f4a784dcd5e,merch_99,236.06,USD,ach,braintree,2026-04-06 05:27:40.406410,unknown,SA,R03_no_account,0,R03_no_account,False,stop,False,0.0,
s5_method_specific_issue,ae0cd662-019f-4de2-82a1-8b121abd8389,e84ca8f2-c1d7-4e3b-9c0a-a72e8321ad53,merch_89,19.65,USD,ach,braintree,2026-03-05 07:41:15.675550,mobile,SI,R01_nsf,0,R01_nsf,True,wait_and_retry,True,19.65,
s3_hard_decline,6cd66193-c746-4f59-9b49-4e15e2add909,f53d4330-cdda-44ba-ad06-e8cf3805f907,merch_69,1.43,USD,wallet,braintree,2026-07-15 04:10:32.766729,unknown,MC,lost_card,2,lost_card,False,stop_and_notify,False,0.0,
s6_repeated_recovery_failure,ad079f5a-49dc-4c23-95f6-b5b8caf24275,c12862e4-54e0-4a5f-8202-054bc687f52c,merch_26,131.08,USD,wallet,braintree,2025-11-21 05:51:30.282051,unknown,PH,insufficient_funds,5,chronic_failure,False,stop,False,0.0,
s2_insufficient_funds,975a7a37-599c-49c1-9902-45b6d4425752,24207636-1d81-4760-bb10-a38d04aa3398,merch_100,33.9,USD,wallet,stripe,2026-01-15 08:18:25.324695,desktop,BW,insufficient_funds,1,insufficient_funds,True,wait_for_paycheck,True,33.9,
s2_insufficient_funds,77e43d33-523e-401f-af23-cd0c36fdf910,554047fe-5cb9-435c-b5f7-3b073a4962d1,merch_42,11.7,USD,wallet,adyen,2026-06-03 20:10:40.041795,unknown,FJ,insufficient_funds,1,insufficient_funds,True,wait_for_paycheck,True,11.7,
s2_insufficient_funds,75707bd6-bf92-4ea5-8f41-7135d56cb5e4,69d4de06-342e-49b4-8a00-ae9986375844,merch_98,7.31,USD,wallet,adyen,2026-06-16 07:15:52.376762,unknown,CG,insufficient_funds,0,insufficient_funds,True,wait_for_paycheck,True,7.31,
s2_insufficient_funds,1a115f59-10d7-4164-ae8d-0018a04dac84,0d5d2f64-8f2b-492b-8e48-4034ad74dd43,merch_56,108.9,USD,card,braintree,2025-12-23 00:23:00.094028,mobile,KE,insufficient_funds,1,insufficient_funds,False,manual_review,False,0.0,
s3_hard_decline,b147b822-0bc0-4638-a769-c88d631750bd,bffe2cba-9d5e-4e04-9999-fb5c1f6718e1,merch_77,52.3,USD,card,braintree,2026-08-14 21:27:56.135241,unknown,TV,fraud_suspected,2,fraud_suspected,False,stop_and_notify,False,0.0,
s2_insufficient_funds,e5905247-3fe1-406a-9da1-540e87f20e72,29dc736a-81f7-41e9-aafa-b3ce41318d03,merch_53,7.08,USD,ach,stripe,2025-11-07 10:05:10.155750,unknown,SN,insufficient_funds,1,insufficient_funds,True,wait_for_paycheck,True,7.08,
s3_hard_decline,06a61b3d-c86e-4b55-acff-a99ff0058f9a,967aefbb-5404-401d-8468-1060743e5fef,merch_11,63.04,USD,card,adyen,2026-01-05 22:45:24.439311,mobile,FI,do_not_honor,3,do_not_honor,False,stop_and_notify,False,0.0,
s6_repeated_recovery_failure,9f4d1412-0901-4d61-867e-2cc9ea226b61,bcb00cfc-55d8-4fa3-bed9-c236bc595860,merch_23,3.91,USD,ach,stripe,2026-05-07 01:55:41.743569,unknown,TW,insufficient_funds,3,chronic_failure,False,stop,False,0.0,
s3_hard_decline,7d04681e-b87d-4b50-8035-c0b2ebcbe691,b26795d8-2036-4525-b8a2-bbc23f83c0da,merch_93,142.56,USD,ach,adyen,2025-12-20 21:45:55.602656,unknown,LY,stolen_card,1,stolen_card,False,stop_and_notify,False,0.0,
s3_hard_decline,cd4f75e6-448f-4dbc-8f8a-ce7c1084061b,dd811c65-1f56-4aa2-ad9a-7dd60c075053,merch_98,18.35,USD,ach,stripe,2025-11-10 09:22:42.378052,desktop,MX,fraud_suspected,2,fraud_suspected,False,stop_and_notify,False,0.0,
s6_repeated_recovery_failure,d42aa238-284b-4e1d-b3fb-6c56e2ea5644,a9179e02-8868-4644-9822-0d58ff49a81c,merch_23,31.18,USD,card,braintree,2026-08-29 10:50:25.358961,mobile,TN,insufficient_funds,3,chronic_failure,False,stop,False,0.0,
s5_method_specific_issue,94568b74-b6d6-4dfd-b365-2790a9cd1750,b1720b65-bdcf-442b-8122-a1db6a6a58b2,merch_11,7.88,USD,ach,adyen,2025-12-22 22:30:50.514685,unknown,GQ,R01_nsf,0,R01_nsf,True,wait_and_retry,True,7.88,
s2_insufficient_funds,f48783eb-939f-4536-a7ba-a3dd2c2bd5a3,36cf28af-9d64-42ce-a8de-4479911eb1cd,merch_65,17.82,USD,card,stripe,2025-12-31 21:50:35.024662,mobile,SZ,insufficient_funds,0,insufficient_funds,True,wait_for_paycheck,True,17.82,
s4_high_value_uncertain,d8d20bb0-0141-4ba4-bc6a-57385c518a84,b7a4129c-996b-45dc-bb14-2b23dfb9f1db,merch_84,6800.87,USD,card,stripe,2026-04-27 19:27:40.079438,unknown,GW,generic_decline,0,risk_block_or_limit,False,manual_review,False,0.0,
s2_insufficient_funds,a024f779-d5ea-4e9a-a434-6e3181d645b4,2bc11bf7-4675-4f60-be4f-f60d093fbebc,merch_86,136.21,USD,card,adyen,2025-09-27 05:05:04.709515,mobile,TO,insufficient_funds,1,insufficient_funds,False,manual_review,False,0.0,
s7_unknown_failure,2032019e-425e-487b-aa14-03f503adab23,4866fa2c-c27b-49f9-8cb8-ea81ceaade53,merch_31,42.86,USD,card,stripe,2026-06-04 03:50:25.975043,mobile,QA,,0,unclassified,True,immediate_retry,True,42.86,
s1_temporary_degradation,f584be73-0c85-4238-8746-9fb733c32015,4be730a1-669f-4a4a-b2eb-0d5af819fa11,merch_35,11.24,USD,card,stripe,2026-02-05 18:34:49.907919,desktop,MW,timeout_or_gateway_error,0,gateway_timeout,True,wait_and_retry,True,11.24,BankA
s1_temporary_degradation,8895d134-acb4-45c3-8623-a5caefc35842,31fd1e5e-f865-41ef-9131-45d24346cce5,merch_78,24.14,USD,card,stripe,2025-09-12 05:03:01.591577,desktop,FJ,timeout_or_gateway_error,0,gateway_timeout,True,wait_and_retry,True,24.14,BankB
s6_repeated_recovery_failure,26d3e222-33b7-4b63-8bee-f1607fac89fe,09b4413c-a45c-494a-b452-98c460310461,merch_68,215.68,USD,wallet,stripe,2025-10-24 03:32:19.055876,unknown,GW,generic_decline,6,chronic_failure,False,stop,False,0.0,
s7_unknown_failure,1f01ab60-3265-4352-ab71-585bf2b9efa6,d44354c3-3d16-4dce-8517-fbd96cba4531,merch_45,40.94,USD,wallet,adyen,2025-11-09 16:13:16.777928,unknown,MG,,0,unclassified,False,manual_review,False,0.0,
s1_temporary_degradation,9283c0a8-80c4-4aa6-b48b-014aa5d97930,d31e1d2c-4eb1-4c16-9733-909426b71b11,merch_80,38.95,USD,card,stripe,2026-05-23 02:49:44.713475,desktop,LY,timeout_or_gateway_error,0,gateway_timeout,True,wait_and_retry,True,38.95,BankA
s1_temporary_degradation,3865ab28-559c-47ae-9545-afe1f365d9d4,767dbc59-e5b9-4b5e-9663-4906d98a2775,merch_12,15.15,USD,card,stripe,2026-07-06 20:47:42.069828,desktop,GN,timeout_or_gateway_error,0,gateway_timeout,True,wait_and_retry,True,15.15,BankA
s2_insufficient_funds,b24d2a35-e530-4b87-8e48-4bc069c50d69,648df4c0-c330-4c14-bd2d-93e8b40b7288,merch_48,22.85,USD,wallet,stripe,2026-05-07 14:32:35.400677,desktop,SO,insufficient_funds,1,insufficient_funds,True,wait_for_paycheck,True,22.85,
s2_insufficient_funds,8eda6433-5c65-465c-8f8a-0c2ca3900bc0,6a7be8b1-e3f3-42a8-b030-bfd4be54898e,merch_99,19.66,USD,card,stripe,2026-02-21 20:39:15.821658,desktop,MN,insufficient_funds,1,insufficient_funds,True,wait_for_paycheck,True,19.66,
s3_hard_decline,d1792ee0-bc73-4d47-8ad8-c5681b390777,15c04765-b51b-420f-9a4b-df2d56a0b8b4,merch_70,51.46,USD,ach,adyen,2026-08-19 16:00:25.666881,mobile,FR,lost_card,1,lost_card,False,stop_and_notify,False,0.0,
s1_temporary_degradation,eb7cefea-1167-4cd1-bea3-10213aa24d65,59e920ab-a3a9-4cbc-9682-f5bb7d897782,merch_92,27.26,USD,card,stripe,2025-10-27 10:22:54.713100,mobile,GA,timeout_or_gateway_error,0,gateway_timeout,True,wait_and_retry,True,27.26,BankA
s1_temporary_degradation,f1b46b8c-2d97-443a-98ee-0e5cb362fb84,ae0e317d-5056-4fa8-9006-9ffb876cae1c,merch_97,92.11,USD,card,stripe,2026-03-21 05:31:59.361376,desktop,BZ,timeout_or_gateway_error,0,gateway_timeout,True,wait_and_retry,True,92.11,BankA
s3_hard_decline,8b42917e-30a3-4f24-9fcc-638d049e2f13,7ef57e55-c165-43d1-8c0f-56e0b4e96157,merch_31,45.72,USD,card,braintree,2026-04-25 02:35:56.783071,mobile,GQ,do_not_honor,1,do_not_honor,False,stop_and_notify,False,0.0,
s7_unknown_failure,ac81ae9b-3257-43d5-a0bb-37ad7a62e1a7,0fb5600a-12d5-46b5-b7d2-358beea28bbb,merch_60,36.26,USD,wallet,stripe,2026-07-12 08:18:03.670415,desktop,IN,system_error,0,unclassified,False,manual_review,False,0.0,
s6_repeated_recovery_failure,cc42d8ff-a0d7-4005-811e-8bacd1924b21,ee88891c-b34e-42fc-9243-14c8ace76617,merch_68,150.07,USD,wallet,braintree,2025-11-29 04:49:12.289688,desktop,SR,insufficient_funds,5,chronic_failure,False,stop,False,0.0,
s3_hard_decline,cf3cc565-50ea-4823-b6f7-bd950fa7df9b,fb485114-5e5b-441e-82d6-d4e01e85d0fe,merch_26,35.99,USD,ach,stripe,2026-07-12 20:18:28.242528,mobile,CF,fraud_suspected,3,fraud_suspected,False,stop_and_notify,False,0.0,
s2_insufficient_funds,b4783e0c-6120-4840-b16f-e3f5049c6f46,2a5766a6-c8c9-48a3-9b5f-c59edf3a82bd,merch_42,34.42,USD,wallet,adyen,2025-09-22 21:39:37.508264,unknown,UG,insufficient_funds,1,insufficient_funds,True,wait_for_paycheck,True,34.42,
s2_insufficient_funds,c322b282-7265-49a9-9878-5e25b7794624,b647cfd7-3633-4cef-9170-b6589cc246a8,merch_91,73.43,USD,ach,stripe,2025-11-11 04:39:56.295419,mobile,IE,insufficient_funds,1,insufficient_funds,True,wait_for_paycheck,True,73.43,
s3_hard_decline,8e6a0b5e-dd0f-43e8-b4a9-b142990e3a80,387cfb13-340b-4fcb-9a98-948deb23b938,merch_80,47.86,USD,wallet,adyen,2026-08-02 04:16:46.236186,desktop,LB,stolen_card,1,stolen_card,False,stop_and_notify,False,0.0,
s1_temporary_degradation,8a8864c7-e29d-4722-956b-212f4faa0851,7832b59c-25bc-49ae-a547-a8dcc686e251,merch_65,121.88,USD,card,stripe,2026-06-06 10:25:06.646217,desktop,KR,timeout_or_gateway_error,0,gateway_timeout,True,wait_and_retry,True,121.88,BankB
s4_high_value_uncertain,9ea84284-28d3-4ca3-9652-142c4b6ec9d5,8f5d0e9f-c586-443c-be13-d91c183e5726,merch_20,5606.52,USD,card,adyen,2025-09-10 06:15:24.644464,unknown,CU,generic_decline,0,risk_block_or_limit,True,manual_review,False,0.0,
s2_insufficient_funds,d3bacc13-666d-4739-9fab-100b3e39f028,e08ef0a0-d724-46da-85a0-4d54b3a1b80f,merch_53,22.69,USD,card,adyen,2025-09-09 20:21:52.554836,unknown,SE,insufficient_funds,0,insufficient_funds,True,wait_for_paycheck,True,22.69,
s7_unknown_failure,4e3be7b2-ca5a-4416-b95b-fa5cc35e62d8,5c762bd6-0f40-4393-8cb9-c92d51b2530e,merch_88,16.32,USD,wallet,stripe,2026-01-11 22:38:35.415832,mobile,WS,,0,unclassified,False,manual_review,False,0.0,
s2_insufficient_funds,84aa6e12-208a-4c4f-b366-da877f7ac78c,7a93ef0e-780d-40b6-8923-51d9fedceb65,merch_32,15.34,USD,ach,braintree,2026-03-25 12:33:55.881832,desktop,CD,insufficient_funds,1,insufficient_funds,True,wait_for_paycheck,True,15.34,
s1_temporary_degradation,0ee576d1-969e-4c23-9f3a-c1330f348245,b7b66a25-a4b2-414a-8846-01b2c9ec979e,merch_9,8.51,USD,card,stripe,2026-06-14 16:22:03.707357,desktop,BD,timeout_or_gateway_error,0,gateway_timeout,True,wait_and_retry,True,8.51,BankA
s3_hard_decline,23847d67-f772-4595-a9bf-8828fc26e00b,55b820c4-8feb-4881-912d-f282a94c0732,merch_98,320.74,USD,wallet,braintree,2026-03-07 13:30:58.451021,unknown,FR,do_not_honor,2,do_not_honor,False,stop_and_notify,False,0.0,
s2_insufficient_funds,13fd2d26-ab31-4bfe-b5dd-7f92a9eaa9ff,cc502a89-8a08-440e-a239-5ad5af1f798c,merch_43,29.4,USD,card,braintree,2026-04-22 05:59:58.034404,unknown,TT,insufficient_funds,0,insufficient_funds,True,wait_for_paycheck,True,29.4,
s3_hard_decline,02ed5d15-edbc-46d8-9a30-7096d97766be,61eaaa65-a1d7-40ea-8704-e80ea2466cd7,merch_93,522.53,USD,wallet,braintree,2026-06-03 23:43:55.000283,desktop,BF,do_not_honor,2,do_not_honor,False,stop_and_notify,False,0.0,
s2_insufficient_funds,6c7acb76-ca17-456e-b1b3-107ede4f591d,bdd6c8ce-653d-401f-8068-7aaacbd529ac,merch_10,7.18,USD,ach,adyen,2026-06-11 04:10:09.807751,mobile,TO,insufficient_funds,0,insufficient_funds,True,wait_for_paycheck,True,7.18,
s5_method_specific_issue,f8333653-8994-47d2-a282-7ba8c3272928,7532ac23-b4d5-4cd5-a3e1-de7c7243ef08,merch_78,7.6,USD,ach,braintree,2026-07-09 08:39:07.749934,desktop,GB,R01_nsf,0,R01_nsf,True,wait_and_retry,True,7.6,
s4_high_value_uncertain,a0fb58a8-abf2-4031-befd-8fe70853d309,58ae462c-a783-41f8-a0ba-d286e51036fe,merch_43,5407.94,USD,card,adyen,2026-07-05 21:31:10.166162,unknown,LK,generic_decline,0,risk_block_or_limit,True,manual_review,False,0.0,
s1_temporary_degradation,1d167bef-a439-4c91-9f58-ff84f0250b18,c33dbd68-27d6-41f5-b59a-44f536d115d2,merch_23,27.53,USD,card,stripe,2026-04-15 04:13:51.884098,mobile,YE,timeout_or_gateway_error,0,gateway_timeout,True,wait_and_retry,True,27.53,BankA
s2_insufficient_funds,dd79170f-4c67-410f-bdb1-95a9b1a5a1dc,5c2528d3-35e3-4bf6-9884-a8c31cd04b14,merch_93,30.91,USD,card,braintree,2026-08-15 15:30:26.289022,desktop,UA,insufficient_funds,1,insufficient_funds,True,wait_for_paycheck,True,30.91,
s3_hard_decline,71836f01-466a-4217-ae29-17c184d465df,a292bd6c-db95-4988-b398-b604a9c2371e,merch_22,7.43,USD,ach,adyen,2026-01-20 05:34:10.467327,mobile,CY,do_not_honor,3,do_not_honor,False,stop_and_notify,False,0.0,
s5_method_specific_issue,c2b68a9a-c68b-413b-8206-6ad7d1ecab32,3a233ea3-618f-4784-bb81-3d300a0a7a8a,merch_83,18.04,USD,ach,stripe,2026-06-06 02:38:07.970077,desktop,LT,R01_nsf,0,R01_nsf,True,wait_and_retry,True,18.04,
s1_temporary_degradation,260c5381-1859-4275-b8f2-390d38ebac56,71780a92-e6ee-4a72-8ad4-71e55be837b9,merch_53,42.48,USD,card,stripe,2026-03-22 18:36:58.152365,unknown,AD,timeout_or_gateway_error,0,gateway_timeout,True,wait_and_retry,True,42.48,BankA
s2_insufficient_funds,65fa5320-7ffb-44d0-9124-da10dee2235e,0e1ef30d-37ce-45bf-81b0-70069e55d1f3,merch_72,131.33,USD,ach,adyen,2026-06-14 18:40:16.141610,unknown,SG,insufficient_funds,1,insufficient_funds,False,manual_review,False,0.0,
s6_repeated_recovery_failure,93c84011-5c22-41fe-b4e1-048af417adc9,b37b574e-323f-4bb2-b5e5-f62a9a39bc36,merch_94,265.58,USD,wallet,braintree,2026-02-04 20:10:44.675181,desktop,AG,insufficient_funds,6,chronic_failure,False,stop,False,0.0,
s5_method_specific_issue,efd9b5e1-0ded-4b4d-b9d8-1ee91d4bc914,698a4888-27f4-4771-ba32-126e995d1d59,merch_3,36.14,USD,ach,stripe,2026-06-13 20:41:17.104062,desktop,ZM,R02_account_closed,0,R02_account_closed,False,stop,False,0.0,
